Id,Code,City Name,City Abbr,Longitude,Latitude.City PinYin
2037,Y,元江哈尼族彝族傣族自治县,YJHNZYZDZZZX,101.999658,23.597618,yuanjianghanizuyizudaizuzizhixian
2043,Y,盐津,YJ,104.23506,28.106923,yanjin
2045,Y,永善,YS,103.63732,28.231526,yongshan
2047,Y,彝良,YL,104.048492,27.627425,yiliang
1073,Y,砚山,YS,104.33709,23.60586,yanshan
2101,Y,漾濞彝族自治县,YBYZZZX,99.95797,25.669543,yangbiyizuzizhixian
2106,Y,永平,YP,99.533536,25.461281,yongping
2107,Y,云龙,YL,99.369402,25.884955,yunlong
2115,Y,盈江,YJ,97.93393,24.709541,yingjiang
2050,Y,玉龙纳西族自治县,YLNXZZZX,100.238312,26.830593,yulongnaxizuzizhixian
2051,Y,永胜,YS,100.750901,26.685623,yongsheng
2146,Y,亚东,YD,88.906806,27.482772,yadong
2252,Y,洋县,YX,107.549962,33.223283,yangxian
307,Y,榆林,YL,109.734581,38.285198,yulin
2221,Y,永寿,YS,108.143129,34.692619,yongshou
2207,Y,宜君,YJ,109.118278,35.398766,yijun
242,Y,延安,YA,109.489777,36.585289,yanan
2238,Y,延长,YC,110.012961,36.578306,yanchang
2239,Y,延川,YC,110.190314,36.882066,yanchuan
2247,Y,宜川,YC,110.175537,36.050391,yichuan
2314,Y,玉门,YM,97.037206,40.28682,yumen
2287,Y,永昌,YC,101.971957,38.247354,yongchang
2342,Y,永靖,YJ,103.319871,35.938933,yongjing
2284,Y,永登,YD,103.262203,36.734428,yongdeng
2286,Y,榆中,YZ,104.114975,35.84443,yuzhong
2388,Y,玉树藏族自治州,YSZZZZZ,97.008522,33.004049,yushuzangzuzizhizhou
2389,Y,玉树,YS,97.008522,33.004049,yushu
2407,Y,盐池,YC,107.40541,37.784222,yanchi
194,Y,银川,YC,106.232483,38.486439,yinchuan
2403,Y,永宁,YN,106.253781,38.28043,yongning
2424,Y,伊吾,YW,94.692773,43.252012,yiwu
2442,Y,焉耆回族自治县,YQHZZZX,86.5698,42.064349,yanqihuizuzizhixian
2462,Y,英吉沙,YJS,76.174292,38.929839,yingjisha
2465,Y,叶城,YC,77.420353,37.884679,yecheng
2467,Y,岳普湖,YPH,76.7724,39.235248,yuepuhu
2478,Y,于田,YT,81.667845,36.854628,yutian
2480,Y,伊犁哈萨克自治州,YLHSKZZZ,81.317946,43.92186,yilihasakezizhizhou
335,Y,伊宁,YN,81.277252,43.9095,yining
2482,Y,伊宁,YN,81.524671,43.977876,yining
2496,Y,裕民,YM,82.982157,46.202781,yumin
613,X,香河,XH,117.006447,39.761421,xianghe
1215,X,雄县,XX,116.107474,38.990819,xiongxian
1217,X,宣化,XH,115.03308,40.562211,xuanhua
1231,X,兴隆,XL,117.507098,40.418525,xinglong
1244,X,献县,XX,116.123844,38.189661,xianxian
179,X,邢台,XT,114.504433,37.070549,xingtai
1190,X,邢台,XT,114.561132,37.05073,xingtai
1197,X,新河,XH,115.247537,37.526216,xinhe
598,X,辛集,XJ,115.217918,37.943161,xinji
614,X,新乐,XL,114.683838,38.34338,xinle
1519,X,行唐,XT,114.552734,38.437422,xingtang
263,X,忻州,XZ,112.734177,38.416698,xinzhou
1334,X,兴县,XX,111.124816,38.464136,xingxian
997,X,孝义,XY,111.77903,37.14534,xiaoyi
1293,X,昔阳,XY,113.706166,37.60437,xiyang
1300,X,新绛,XJ,111.225205,35.613697,xinjiang
1303,X,夏县,XX,111.223174,35.140441,xiaxian
1319,X,襄汾,XF,111.442932,35.876139,xiangfen
1324,X,乡宁,XN,110.857365,35.975402,xiangning
1326,X,隰县,XX,110.935809,36.692675,xixian
1273,X,襄垣,XY,113.050094,36.532854,xiangyuan
1397,X,兴安,XAM,122.070317,46.076268,xingan
1403,X,锡林郭勒,XLGL,116.085367,43.938849,xilinguole
1409,X,西乌珠穆沁旗,XWZMQQ,117.615249,44.586147,xiwuzhumuqinqi
1411,X,镶黄旗,XHQ,113.843869,42.239229,xianghuangqi
920,X,锡林浩特,XLHT,116.086082,43.933392,xilinhaote
1390,X,兴和,XH,113.834009,40.872437,xinghe
1376,X,新巴尔虎左旗,XBEHZQ,118.267454,48.216571,xinbaerhuzuoqi
1377,X,新巴尔虎右旗,XBEHYQ,116.825991,48.669134,xinbaerhuyouqi
907,X,新民,XM,122.828003,41.997669,xinmin
1423,X,岫岩满族自治县,XYMZZZX,123.28833,40.281509,xiuyanmanzuzizhixian
1425,X,新宾满族自治县,XBMZZZX,125.037547,41.732456,xinbinmanzuzizhixian
1439,X,西丰,XF,124.72332,42.738091,xifeng
912,X,兴城,XC,120.756187,40.610191,xingcheng
1503,X,逊克,XK,128.476152,49.582974,xunke
29,X,徐州,XZ,117.285767,34.204399,xuzhou
843,X,新沂,XY,118.355476,34.36927,xinyi
863,X,响水,XS,119.578392,34.199188,xiangshui
829,X,兴化,XH,119.852722,32.910412,xinghua
859,X,盱眙,XY,118.544991,33.010891,xuyi
1110,X,仙居,XJ,120.728813,28.84683,xianju
1109,X,新昌,XC,120.903847,29.49983,xinchang
1098,X,象山,XS,121.869324,29.47665,xiangshan
314,X,宣城,XC,118.758659,30.940781,xuancheng
476,X,萧县,XX,116.947243,34.188759,xiaoxian
1536,X,休宁,XN,118.188531,29.788878,xiuning
512,X,霞浦,XP,120.005562,26.88517,xiapu
501,X,仙游,XY,118.691811,25.36215,xianyou
13,X,厦门,XM,118.089478,24.479509,xiamen
883,X,修水,XS,114.546883,29.02533,xiushui
127,X,新余,XY,114.91713,27.81776,xinyu
876,X,信丰,XF,114.922852,25.386169,xinfeng
890,X,兴国,XG,115.363136,26.33779,xingguo
1170,X,寻乌,XW,115.651399,24.954136,xunwu
1595,X,峡江,XJ,115.319331,27.580862,xiajiang
1596,X,新干,XG,115.399294,27.755758,xingan
924,X,新泰,XT,117.767998,35.908779,xintai
984,X,夏津,XJ,116.001747,36.948559,xiajin
655,X,淅川,XC,111.490784,33.138149,xichuan
668,X,新野,XY,112.360062,32.520931,xinye
675,X,西峡,XX,111.472443,33.305599,xixia
625,X,新密,XM,113.390442,34.53952,xinmi
628,X,新郑,XZ,113.741608,34.396049,xinzheng
644,X,荥阳,XY,113.383492,34.787621,xingyang
76,X,新乡,XX,113.92675,35.30323,xinxiang
1652,X,新乡,XX,113.78056,35.187478,xinxiang
686,X,新安,XA,112.132423,34.72818,xinan
1655,X,修武,XW,113.447465,35.229923,xiuwu
198,X,许昌,XC,113.852333,34.035702,xuchang
671,X,襄城,XC,113.506691,33.850719,xiangcheng
627,X,项城,XC,114.875618,33.467232,xiangcheng
661,X,西华,XH,114.529739,33.76754,xihua
234,X,信阳,XY,114.092789,32.147141,xinyang
1670,X,新县,XX,114.87705,31.63515,xinxian
650,X,息县,XX,114.740242,32.342819,xixian
647,X,夏邑,XY,116.129692,34.239288,xiayi
669,X,新蔡,XC,114.98571,32.74926,xincai
676,X,西平,XP,114.021584,33.387798,xiping
689,X,浚县,XX,114.550781,35.67617,xunxian
350,X,仙桃,XT,113.454498,30.362511,xiantao
1680,X,兴山,XS,110.754499,31.34795,xingshan
1694,X,宣恩,XE,109.482819,29.98867,xuanen
1695,X,咸丰,XF,109.15041,29.678967,xianfeng
205,X,孝感,XG,113.916451,30.924829,xiaogan
739,X,孝昌,XC,113.998016,31.25803,xiaochang
725,X,浠水,XS,115.265511,30.451839,xishui
230,X,咸宁,XN,114.322449,29.841261,xianning
241,X,襄阳,XY,112.122551,32.008999,xiangyang
761,X,湘阴,XY,112.909172,28.689251,xiangyin
783,X,溆浦,XP,110.594856,27.90834,xupu
1724,X,新晃侗族自治县,XHDZZZX,109.174443,27.359897,xinhuangdongzuzizhixian
772,X,新化,XH,111.327431,27.726629,xinhua
781,X,新邵,XS,111.459,27.32091,xinshao
795,X,新宁,XN,110.856743,26.43346,xinning
1718,X,新田,XT,112.220341,25.906927,xintian
1728,X,湘西土家族苗族自治州,XXTJZMZZZZ,109.739735,28.314296,xiangxitujiazumiaozuzizhizhou
42,X,湘潭,XT,112.944107,27.82975,xiangtan
780,X,湘乡,XX,112.535042,27.7341,xiangxiang
1702,X,湘潭,XT,112.952829,27.778601,xiangtan
543,X,兴宁,XN,115.731194,24.136499,xingning
1738,X,新丰,XF,114.207034,24.055412,xinfeng
558,X,徐闻,XW,110.175018,20.326521,xuwen
553,X,信宜,XY,110.947098,22.35429,xinyi
1764,X,新兴,XX,112.23083,22.703204,xinxing
1828,X,忻城,XC,108.667361,24.064779,xincheng
1829,X,象州,XZ,109.684555,23.959824,xiangzhou
1781,X,兴安,XA,110.670783,25.609554,xingan
1812,X,西林,XL,105.095025,24.492041,xilin
1802,X,兴业,XY,109.877768,22.74187,xingye
1840,X,西沙群岛,XSQD,113.864571,19.193808,xishaqundao
1852,X,秀山土家族苗族自治县,XSTJZMZZZX,108.996043,28.444772,xiushantujiazumiaozuzizhixian
1879,X,西充,XC,105.893021,30.994616,xichong
1890,X,兴文,XW,105.236549,28.302988,xingwen
1859,X,叙永,XY,105.437775,28.167919,xuyong
1912,X,小金,XJ,102.363193,30.999016,xiaojin
1928,X,新龙,XL,100.312094,30.93896,xinlong
1935,X,乡城,XC,99.799943,28.930855,xiangcheng
296,X,西昌,XC,102.263046,27.894489,xichang
1949,X,喜德,XD,102.412342,28.305486,xide
1019,X,宣汉,XH,107.727097,31.353861,xuanhan
1856,X,新津,XJ,103.812449,30.414284,xinjin
1969,X,习水,XS,106.200954,28.327826,xishui
1956,X,息烽,XF,106.737693,27.092665,xifeng
1957,X,修文,XW,106.599218,26.840672,xiuwen
571,X,兴义,XY,104.895531,25.091921,xingyi
1987,X,兴仁,XR,105.192778,25.431378,xingren
1059,X,宣威,XW,104.104477,26.219891,xuanwei
2027,X,寻甸回族彝族自治县,XDHZYZZZX,103.257588,25.559474,xundianhuizuyizuzizhixian
2036,X,新平彝族傣族自治县,XPYZDZZZX,101.990903,24.0664,xinpingyizudaizuzizhixian
2062,X,西盟佤族自治县,XMWZZZX,99.594372,22.644423,ximengwazuzizhixian
2091,X,西畴,XC,104.675711,23.437439,xichou
2097,X,西双版纳傣族自治州,XSBNDZZZZ,100.797941,22.001724,xishuangbannadaizuzizhizhou
1072,X,祥云,XY,100.550591,25.48381,xiangyun
2123,X,香格里拉,XGLL,99.708667,27.825804,xianggelila
2140,X,谢通门,XTM,88.260517,29.431597,xietongmen
2253,X,西乡,XX,107.765858,32.987961,xixiang
2275,X,旬阳,XY,109.368149,32.833567,xunyang
115,X,咸阳,XY,108.70929,34.329319,xianyang
2224,X,旬邑,XY,108.337231,35.112234,xunyi
2227,X,兴平,XP,108.488493,34.297134,xingping
15,X,西安,XA,108.939842,34.34127,xian
2335,X,西和,XH,105.299737,34.013718,xihe
2355,X,夏河,XH,102.520743,35.200853,xiahe
2364,X,循化撒拉族自治县,XHSLZZZX,102.486534,35.847247,xunhuasalazuzizhixian
2379,X,兴海,XH,99.986963,35.58909,xinghai
233,X,西宁,XN,101.777817,36.61729,xining
2411,X,西吉,XJ,105.731801,35.965384,xiji
2449,X,新和,XH,82.610828,41.551176,xinhe
2486,X,新源,XY,83.258493,43.434249,xinyuan
215,X,香港,XG,114.163826,22.276283,xianggang
1248,Z,枣强,ZQ,115.726499,37.511512,zaoqiang
380,Z,遵化,ZH,117.965668,40.18924,zunhua
370,Z,涿州,ZZ,115.974388,39.485291,zhuozhou
154,Z,张家口,ZJK,114.88755,40.82444,zhangjiakou
1218,Z,张北,ZB,114.715951,41.151713,zhangbei
1227,Z,涿鹿,ZL,115.219246,40.378701,zhuolu
1553,Z,赞皇,ZH,114.387756,37.660199,zanhuang
606,Z,正定,ZD,114.570961,38.146179,zhengding
612,Z,赵县,ZX,114.776161,37.75631,zhaoxian
1340,Z,中阳,ZY,111.193319,37.342054,zhongyang
1291,Z,左权,ZQ,113.377834,37.079672,zuoquan
1268,Z,左云,ZY,112.70641,40.012873,zuoyun
1003,Z,泽州,ZZ,112.943657,35.500431,zezhou
1278,Z,长子,ZZ,112.884656,36.119484,zhangzi
1364,Z,扎鲁特旗,ZLTQ,120.905275,44.555294,zhaluteqi
1401,Z,扎赉特旗,ZLTQ,122.909332,46.725136,zhalaiteqi
1412,Z,正镶白旗,ZXBQ,115.005942,42.307152,zhengxiangbaiqi
1413,Z,正蓝旗,ZLQ,116.003311,42.245895,zhenglanqi
1387,Z,卓资,ZZ,112.577702,40.89576,zhuozi
918,Z,准格尔旗,ZGEQ,111.239868,39.864262,zhungeerqi
1378,Z,扎兰屯,ZLT,122.744401,48.007412,zhalantun
899,Z,庄河,ZH,122.96611,39.68037,zhuanghe
1434,Z,彰武,ZW,122.537444,42.384823,zhangwu
1458,Z,镇赉,ZL,123.202246,45.846089,zhenlai
1486,Z,肇州,ZZ,125.273254,45.708685,zhaozhou
1487,Z,肇源,ZY,125.081974,45.518832,zhaoyuan
700,Z,肇东,ZD,125.962502,46.051208,zhaodong
357,Z,张家港,ZJG,120.555496,31.875469,zhangjiagang
27,Z,镇江,ZJ,119.425003,32.18959,zhenjiang
299,Z,舟山,ZS,122.207779,29.98539,zhoushan
1081,Z,诸暨,ZJ,120.23632,29.71364,zhuji
485,Z,枞阳,ZY,117.220192,30.69961,zongyang
1152,Z,柘荣,ZR,119.900848,27.23513,zherong
1571,Z,周宁,ZN,119.338239,27.103106,zhouning
111,Z,漳州,ZZ,117.647247,24.51347,zhangzhou
503,Z,漳浦,ZP,117.613724,24.1171,zhangpu
508,Z,诏安,ZA,117.175079,23.711519,zhaoan
1145,Z,政和,ZH,118.857536,27.366091,zhenghe
1568,Z,漳平,ZP,117.42073,25.291597,zhangping
893,Z,樟树,ZS,115.54615,28.055889,zhangshu
1615,Z,资溪,ZX,117.066095,27.70653,zixi
927,Z,邹城,ZC,117.003853,35.40522,zoucheng
925,Z,诸城,ZC,119.409828,35.995831,zhucheng
50,Z,淄博,ZB,118.054802,36.813099,zibo
54,Z,枣庄,ZZ,117.32196,34.810711,zaozhuang
965,Z,招远,ZY,120.434212,37.355309,zhaoyuan
939,Z,邹平,ZP,117.743088,36.862991,zouping
637,Z,镇平,ZP,112.234482,33.033909,zhenping
32,Z,郑州,ZZ,113.624931,34.74725,zhengzhou
670,Z,中牟,ZM,113.976242,34.719028,zhongmou
204,Z,周口,ZK,114.696953,33.625832,zhoukou
663,Z,柘城,ZC,115.305443,34.091141,zhecheng
399,Z,驻马店,ZMD,114.022987,33.011421,zhumadian
1162,Z,正阳,ZY,114.392738,32.605659,zhengyang
1681,Z,秭归,ZG,110.976785,30.823908,zigui
731,Z,枝江,ZJ,111.760437,30.425831,zhijiang
715,Z,钟祥,ZX,112.588173,31.167971,zhongxiang
1676,Z,竹山,ZS,110.2296,32.22586,zhushan
1677,Z,竹溪,ZX,109.717196,32.315342,zhuxi
713,Z,枣阳,ZY,112.773979,32.128361,zaoyang
280,Z,张家界,ZJJ,110.478394,29.116671,zhangjiajie
126,Z,株洲,ZZ,113.133957,27.827669,zhuzhou
1700,Z,株洲,ZZ,113.146176,27.705844,zhuzhou
1720,Z,中方,ZF,109.923345,27.336932,zhongfang
1725,Z,芷江侗族自治县,ZJDZZZX,109.687777,27.437996,zhijiangdongzuzizhixian
785,Z,资兴,ZX,113.236008,25.976191,zixing
564,Z,紫金,ZJ,115.183983,23.635321,zijin
26,Z,珠海,ZH,113.576683,22.270729,zhuhai
64,Z,肇庆,ZQ,112.465279,23.0469,zhaoqing
79,Z,湛江,ZJ,110.35894,21.271339,zhanjiang
203,Z,中山,ZS,113.392601,22.515949,zhongshan
1785,Z,资源,ZY,110.642587,26.0342,ziyuan
1814,Z,昭平,ZP,110.810865,24.172958,zhaoping
1815,Z,钟山,ZS,111.303629,24.528566,zhongshan
1842,Z,中沙群岛的岛礁及其海域,ZSQDDDJJQHY,117.740071,15.112856,zhongshaqundaodedaojiaojiqihaiyu
1128,Z,忠县,ZX,108.037666,30.300261,zhongxian
323,Z,资阳,ZY,104.627983,30.12859,ziyang
1864,Z,梓潼,ZT,105.16353,31.635225,zitong
1025,Z,资中,ZZ,104.852119,29.76416,zizhong
105,Z,自贡,ZG,104.778442,29.339199,zigong
1028,Z,中江,ZJ,104.678719,31.033039,zhongjiang
1948,Z,昭觉,ZJ,102.843991,28.010554,zhaojue
379,Z,遵义,ZY,106.92723,27.72545,zunyi
1963,Z,正安,ZA,107.441872,28.550337,zhengan
1973,Z,镇宁布依族苗族自治县,ZNBYZMZZZX,105.768656,26.056096,zhenningbuyizumiaozuzizhixian
1975,Z,紫云苗族布依族自治县,ZYMZBYZZZX,106.084515,25.751567,ziyunmiaozubuyizuzizhixian
574,Z,织金,ZJ,105.774879,26.66301,zhijin
1998,Z,镇远,ZY,108.423656,27.050233,zhenyuan
1990,Z,贞丰,ZF,105.650133,25.385752,zhenfeng
2067,Z,镇康,ZK,99.024817,23.885829,zhenkang
2058,Z,镇沅彝族哈尼族拉祜族自治县,ZYYZHNZLHZZZX,101.108512,24.005712,zhenyuanyizuhanizulahuzuzizhixian
295,Z,昭通,ZT,103.716797,27.338169,zhaotong
1066,Z,镇雄,ZX,104.873596,27.4415,zhenxiong
2145,Z,仲巴,ZB,84.032826,29.768336,zhongba
2159,Z,左贡,ZG,97.840532,29.671335,zuogong
2165,Z,扎囊,ZN,91.338,29.246476,zhanang
2190,Z,札达,ZD,79.803191,31.478587,zhada
2257,Z,镇巴,ZB,107.89531,32.535854,zhenba
2271,Z,紫阳,ZY,108.537788,32.520176,ziyang
2274,Z,镇坪,ZP,109.526437,31.883395,zhenping
2267,Z,子洲,ZZ,110.03457,37.611573,zizhou
2282,Z,镇安,ZA,109.151075,33.423981,zhenan
2283,Z,柞水,ZS,109.111249,33.682773,zuoshui
2240,Z,子长,ZC,109.675968,37.14207,zichang
2242,Z,志丹,ZD,108.768898,36.823031,zhidan
2205,Z,周至,ZZ,108.216465,34.161532,zhouzhi
2308,Z,庄浪,ZL,106.041979,35.203428,zhuanglang
2328,Z,漳县,ZX,104.466756,34.848642,zhangxian
2295,Z,张家川回族自治县,ZJCHZZZX,106.212416,34.993237,zhangjiachuanhuizuzizhixian
2350,Z,卓尼,ZN,103.508508,34.588165,zhuoni
2351,Z,舟曲,ZQ,104.370271,33.782964,zhouqu
2320,Z,正宁,ZN,108.361068,35.490642,zhengning
2322,Z,镇原,ZY,107.195706,35.677806,zhenyuan
342,Z,张掖,ZY,100.449806,38.925919,zhangye
2373,Z,泽库,ZK,101.469343,35.036842,zeku
2390,Z,杂多,ZD,95.293423,32.891886,zaduo
2392,Z,治多,ZD,95.616843,33.852322,zhiduo
1144,Z,中卫,ZW,105.196762,37.500259,zhongwei
2415,Z,中宁,ZN,105.675784,37.489736,zhongning
2463,Z,泽普,ZP,77.273593,38.191217,zepu
2487,Z,昭苏,ZS,81.126029,43.157765,zhaosu
